United States,USA,"Enrolment in Grade 2 of primary education, female (number)",UIS.E.1.G2.F,,,,,,,,,,,,1532000,1635000,1528000,1545000,1601000,1707000,1732000,,,1872000,1880000,,1905966,1906546,1955169,2008121,,,2094605,2054550,2042319,1929163,2013546,1951428,1994762,1979494,2020093,1936514,2011814,1977144,1938989,2060548,1965100.125,2111528,,,,,29
United States,USA,"Enrolment in Grade 3 of primary education, female (number)",UIS.E.1.G3.F,,,,,,,,,,,,1600000,1583000,1562000,1574000,1554000,1637000,1655000,,,1794000,1769000,,1868527,1872922,1990456,1964538,,,2039351,2054619,2069082,2073299,1940098,1980154,1955128,2034643,1976210,2020785,2021236,1970246,1938611,1971721,2062388.875,1918236,,,,,29
United States,USA,"Enrolment in Grade 4 of primary education, female (number)",UIS.E.1.G4.F,,,,,,,,,,,,1674000,1717000,1591000,1596000,1531000,1562000,1635000,,,1791000,1803000,,1822295,1872747,1937969,1945103,,,2029449,2009349,2066969,2007072,2038930,1978512,2016427,1919103,1956540,1971067,2024126,1952645,2033471,1926159,1955607,2019168,,,,,29
United States,USA,"Enrolment in Grade 5 of primary education, female (number)",UIS.E.1.G5.F,,,,,,,,,,,,1820000,1710000,1701000,1627000,1650000,1557000,1631000,,,1733000,1766000,,1750669,1823489,1821847,1904433,,,2117405,1984774,2071654,2053357,2035308,2008398,1942150,1990114,1858012,1958162,1998683,1996797,1967344,2004175,1928074.5,1876635,,,,,29
United States,USA,"Enrolment in Grade 6 of primary education, female (number)",UIS.E.1.G6.F,,,,,,,,,,,,1735000,1797000,1727000,1611000,1644000,1638000,1524000,,,1686000,1703000,,1902601,1853746,1821399,1835719,,,2004596,1963995,2037236,2083448,2115621,2052820,1969154,2011287,2029693,2010312,1921490,1975658,2047694,1928947,1989371.5,1989406,,,,,29
United States,USA,"Gross enrolment ratio, primary and secondary, female (%)",UIS.GER.123.F,,,,,,,,,,,,95.29579926,97.79023743,96.77600861,97.47245789,97.04038239,98.4903183,98.64076233,,,98.33561707,98.02230072,,99.04856873,99.4473877,99.96231842,99.36372375,,101.2356415,,97.86457825,98.88604736,97.11347198,98.0997467,98.38050842,98.6257019,98.76464844,99.68357849,99.73390198,99.4574585,97.60661316,97.65920258,97.15074921,97.63307953,98.85079193,,,,,29
United States,USA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.031999946,1.02737999,1.017549992,1.020959973,1.019950032,1.022899985,1.013389945,,,1.004969954,1.006590009,,0.996420026,0.998679996,1.00830996,0.999890029,,1.036350012,,1.000120044,1.008200049,1.003710032,1.006629944,1.013260007,1.009989977,1.007449985,1.007539988,1.003810048,1.013849974,1.004789948,1.00869,0.998399973,0.999539971,1.006090045,,,,,29
United States,USA,"Gross enrolment ratio, primary and secondary, male (%)",UIS.GER.123.M,,,,,,,,,,,,92.34087372,95.18434906,95.10682678,95.47099304,95.14243317,96.28524017,97.33747864,,,97.84977722,97.38052368,,99.4048996,99.57901001,99.13860321,99.37422943,,97.68447876,,97.85234833,98.08158112,96.75483704,97.45366669,97.09274292,97.65039825,98.03385162,98.93747711,99.3555603,98.0984726,97.14141083,96.81809235,97.306633,97.677948,98.25263977,,,,,29
United States,USA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,,,,,,,,,,,,83.04393768,85.14044952,84.51203156,85.3574295,85.27388,86.98531342,88.4774704,,,92.51106262,93.07559967,,96.07711029,96.28962708,96.83666992,96.38069153,,98.46925354,,95.08851624,96.22248077,96.45436096,97.94438934,98.44432831,98.96244049,99.15379333,100.1229019,100.6848297,101.8232422,102.598732,103.3929672,102.6154785,101.6711731,101.5368576,,,,,29
United States,USA,"Gross enrolment ratio, primary to tertiary, gender parity index (GPI)",UIS.GER.1T6.GPI,,,,,,,,,,,,1.043720007,1.043789983,1.03500998,1.040660024,1.044970036,1.052839994,1.052749991,,,1.065479994,1.069139957,,1.062960029,1.06340003,1.07348001,1.068670034,,1.10552001,,1.07517004,1.082389951,1.086290002,1.094849944,1.107049942,1.108520031,1.11006999,1.109940052,1.105599999,1.1171,1.114910007,1.118989944,1.112789989,1.109439969,1.109590054,,,,,29
United States,USA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,,,,,,,,,,,,79.56501007,81.5683136,81.65367126,82.02274323,81.60382843,82.61950684,84.04405212,,,86.82539368,87.05632019,,90.38655853,90.54886627,90.20845032,90.18713379,,89.07060242,,88.44042206,88.89807129,88.79254913,89.4592514,88.92453766,89.27423859,89.32189941,90.20603943,91.06764221,91.14975739,92.02423859,92.39833832,92.2146225,91.64151001,91.5087738,,,,,29
United States,USA,"School life expectancy, primary and secondary, female (years)",UIS.SLE.123.F,,,,,,,,,,,,11.47402954,11.76214027,11.62837982,11.70308971,11.65487957,11.79911995,11.81398964,,,11.78845024,11.75166035,,11.8831501,11.93620968,11.99063015,11.92300034,,12.14457035,,11.75098991,11.87265968,11.65865993,11.7714901,11.79992962,11.82983971,11.85052013,11.96049023,11.96751022,11.93118954,11.70905018,11.71358013,11.64947987,11.70310974,11.84885979,,,,,29
United States,USA,"School life expectancy, primary and secondary, gender parity index (GPI)",UIS.SLE.123.GPI,,,,,,,,,,,,1.031280041,1.026290059,1.01602006,1.020239949,1.019639969,1.02342999,1.014070034,,,1.005169988,1.006459951,,0.996119976,0.998260021,1.00759995,0.999289989,,1.036329985,,0.999979973,1.008219957,1.003499985,1.006590009,1.013309956,1.010310054,1.008139968,1.008030057,1.004209995,1.01425004,1.005159974,1.009050012,0.999230027,1.00019002,1.006899953,,,,,29
United States,USA,"School life expectancy, primary and secondary, male (years)",UIS.SLE.123.M,,,,,,,,,,,,11.12605,11.46086979,11.44505978,11.47097015,11.43041992,11.52904034,11.6500597,,,11.72780037,11.67626953,,11.92947006,11.95701981,11.90013027,11.93150043,,11.71885014,,11.75119972,11.77585983,11.61795044,11.69439983,11.64492989,11.70909023,11.75485992,11.86524963,11.91730976,11.76354027,11.64898968,11.60851955,11.65845966,11.70086002,11.76768017,,,,,29
United States,USA,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,,,,,,,,,,,,14.38700008,14.76012039,14.64480972,14.77828979,14.75275993,15.01245022,15.18894005,,,15.77974033,15.85673046,,16.3329792,16.36647034,16.44573021,16.36890984,,16.71544075,,15.99141026,16.23539925,16.31604004,16.57048988,16.69598007,16.80908966,16.8619709,17.03125,17.13223076,17.32138062,17.45227051,17.59161949,17.47613907,17.34897995,17.34531021,,,,,29
United States,USA,"School life expectancy, primary to tertiary, gender parity index (GPI)",UIS.SLE.1T6.GPI,,,,,,,,,,,,1.044770002,1.043400049,1.033699989,1.039499998,1.043259978,1.050930023,1.049499989,,,1.061329961,1.065510035,,1.062219977,1.063840032,1.074599981,1.070240021,,1.107560039,,1.070129991,1.078439951,1.082350016,1.090170026,1.101660013,1.102769971,1.103600025,1.103279948,1.099419951,1.110759974,1.108579993,1.112229943,1.105810046,1.10066998,1.100739956,,,,,29
United States,USA,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,,,,,,,,,,,,13.77050018,14.14610958,14.16732979,14.21669006,14.14103985,14.29469967,14.47249031,,,14.87586021,14.88444996,,15.37623024,15.38436031,15.30403996,15.29467964,,15.09208965,,14.94340038,15.05459023,15.07468033,15.1999197,15.15524006,15.24258995,15.27904987,15.43698978,15.58304024,15.59422016,15.74285984,15.81649017,15.80389977,15.7621603,15.75784969,,,,,29
United States,USA,"Enrolment in Grade 1 of lower secondary general education, female (number)",UIS.E.2.GPV.G1.F,,,,,,,,,,,,,1822000,1830000,1800000,1609000,1659000,1608000,,,1655000,1657000,,,1802959,1923573,1917036,,,1971079,2027509,2012187,2007488,2072942,2042378,2039580,1979729,2023592,2003081,1971744,1988658,1964481,2042639,2024916.625,2003941,,,,,27
United States,USA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,37062.13026,36543.08492,37321.12904,37843.57328,38891.6982,39476.26582,40500.79542,41811.63877,43166.08185,44672.54941,45986.05271,45977.54999,46366.57797,47260.04194,48597.33736,49762.2379,50598.94836,51011.42503,50383.84056,48557.86764,49372.6192,49790.66548,50519.52661,51008.45997,51830.99057,52926.54491,53341.81596,,,27
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,23954.47935,24405.16481,25492.95165,26464.85251,27776.63553,28782.17502,30068.23092,31572.69023,32949.19776,34620.9289,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48373.87882,49790.66548,51450.1223,52787.02695,54598.55069,56469.00897,57638.15909,,,27
United States,USA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,9.25156E+12,9.24471E+12,9.57339E+12,9.83626E+12,1.02334E+13,1.05117E+13,1.09107E+13,1.14002E+13,1.19075E+13,1.24654E+13,1.29755E+13,1.31022E+13,1.33362E+13,1.37105E+13,1.42296E+13,1.47056E+13,1.50977E+13,1.53662E+13,1.53214E+13,1.48962E+13,1.52733E+13,1.55179E+13,1.5863E+13,1.61291E+13,1.65115E+13,1.69839E+13,1.72362E+13,,,27
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,5.97959E+12,6.17404E+12,6.5393E+12,6.87872E+12,7.30876E+12,7.66406E+12,8.1002E+12,8.60852E+12,9.08917E+12,9.66062E+12,1.02848E+13,1.06218E+13,1.09775E+13,1.15107E+13,1.22749E+13,1.30937E+13,1.38559E+13,1.44776E+13,1.47186E+13,1.44187E+13,1.49644E+13,1.55179E+13,1.61553E+13,1.66915E+13,1.73931E+13,1.81207E+13,1.86245E+13,,,27
United States,USA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,23730,24180,25180,26000,27350,28550,29980,31620,33230,34850,36930,37860,38590,39960,42260,44740,47390,48420,48640,47250,48880,50710,52850,54000,56160,57900,58700,,,27
United States,USA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,5.92292E+12,6.11725E+12,6.45947E+12,6.75838E+12,7.1958E+12,7.60226E+12,8.07541E+12,8.62033E+12,9.16755E+12,9.72526E+12,1.04213E+13,1.07886E+13,1.10989E+13,1.15914E+13,1.23726E+13,1.32218E+13,1.41408E+13,1.45857E+13,1.47912E+13,1.44945E+13,1.51211E+13,1.58029E+13,1.65961E+13,1.70737E+13,1.78921E+13,1.85811E+13,1.89687E+13,,,27
United States,USA,Internet users (per 100 people),IT.NET.USER.P2,,,,,,,,,,,,,,,,,,,,,0.784728502,1.163193726,1.724202539,2.271673294,4.862780635,9.237088297,16.41935296,21.61640097,30.09319659,35.84872446,43.07916264,49.08083159,58.78540388,61.69711712,64.75825648,67.96805292,68.93119327,75,74,71,71.69,69.72946076,74.7,71.4,73,74.55420245,76.17673698,,,27
United States,USA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,44.31817689,44.43605793,44.57207534,44.69266805,45.15821027,45.19721978,45.30035023,45.46748667,45.48943885,45.54659181,45.55879429,45.6164512,45.66866916,45.8181673,45.7475371,45.77773156,45.76040672,45.80893909,45.95642396,46.16297892,46.16462726,46.09492694,45.97104023,45.89419849,45.95011237,45.84590032,45.84764605,,,27
United States,USA,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,127940053,128696047,130848408,132278225,134617308,136502967,138421687,140843160,142835576,144821095,146767633,147741175,148569048,149184806,150259265,152118265,153993286,155293472,157089033,157204844,157021140,157140197,158430696,158992318,159770001,160767760,162637713,,,27
United States,USA,"Gross enrolment ratio, pre-primary, gender parity index (GPI)",UIS.GER.0.GPI,,,,,,,,,,,,0.954599977,0.95134002,1.022359967,,,1.031980038,0.96776998,0.914420009,0.98229003,0.965430021,0.967310011,,,,0.959550023,0.988849998,,1.006160021,0.966719985,1.013319969,,1.028149962,,0.953320026,0.920759976,0.997150004,0.9727,0.984669983,0.980560005,1.032870054,0.969439983,0.968169987,0.99563998,1.004830003,,,,,26
United States,USA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,,,,,,4324144,,,,,,,,,,,1363395,1031354,,,413386,429154,,882692,982826,678640,818459,,,598595,580495,660324,987543,1103082,1366373,1147586,896918,673793,600136,953493,1261861,1480959,1442532,1516354,1470712,1372090,,,,26
United States,USA,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,,30.2325592,31.34041023,,31.81818008,,33.10639954,31.89793015,33.33332825,35.41667175,33.33332825,35.63819122,37.19102859,,,,35.37900162,36.10129929,35.33557129,34.98561096,36.78395081,37.58903885,,,,34.59294128,34.50099945,,40.87654877,34.16899109,34.9696312,,44.60279846,39.71184921,40.11320877,,,,,,,,,,40.94573975,40.44490051,,,,26
United States,USA,"Percentage of students enrolled in primary education who are over-age, both sexes (%)",UIS.OAEP.1,,,,,,16.31979942,,,,,,,,,,,5.327990055,4.981790066,,,5.799180031,5.381430149,,5.836259842,5.532050133,5.583360195,6.064949989,,,5.978630066,4.749800205,4.950339794,4.559390068,4.891640186,5.730239868,5.978189945,5.544779778,5.544320107,5.977670193,6.153729916,5.986090183,5.991519928,5.528619766,5.773920059,5.461190224,5.446619987,,,,26
United States,USA,"Rate of out-of-school children of primary school age, both sexes (%)",UIS.ROFST.1,,,,,,18.71993065,,,,,,,,,,,6.732349873,5.049129963,,,1.951279998,1.997910023,,3.955559969,4.337590218,2.959130049,3.537120104,,,2.486109972,2.383130074,2.6884799,3.996740103,4.46476984,5.56374979,4.725669861,3.747100115,2.827719927,2.51425004,3.968699932,5.204179764,6.05535984,5.890629768,6.174160004,5.965469837,5.543950081,,,,26
United States,USA,"School life expectancy, pre-primary, female (years)",UIS.SLE.0.F,,,,,,,,,,,,1.538650036,1.540159941,1.651649952,,,1.85323,1.817520022,1.755069971,1.789139986,1.792790055,1.922049999,,,,2.092370033,2.177599907,,1.796900034,1.765550017,1.789160013,,1.970690012,,1.891029954,1.846050024,1.918179989,1.901890039,1.794059992,1.759610057,2.215950012,2.189470053,2.215600014,2.131550074,2.146990061,,,,,26
United States,USA,"School life expectancy, pre-primary, gender parity index (GPI)",UIS.SLE.0.GPI,,,,,,,,,,,,0.954599977,0.95134002,1.022359967,,,1.031980038,0.96776998,0.914420009,0.98229003,0.965430021,0.967310011,,,,0.959550023,0.988849998,,1.006160021,0.96736002,1.014230013,,1.030069947,,0.953419983,0.921050012,0.997550011,0.972800016,0.984420002,0.980210006,1.033370018,0.969529986,0.968060017,0.995329976,1.004600048,,,,,26
United States,USA,"School life expectancy, pre-primary, male (years)",UIS.SLE.0.M,,,,,,,,,,,,1.611819983,1.618939996,1.615530014,,,1.795799971,1.87804997,1.919330001,1.821390033,1.856979966,1.987010002,,,,2.180569887,2.202150106,,1.785889983,1.825109959,1.764050007,,1.913159966,,1.983420014,2.004300117,1.922899961,1.955070019,1.822460055,1.795130014,2.144390106,2.258290052,2.28869009,2.141560078,2.137150049,,,,,26
United States,USA,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,6.400000095,7,6.599999905,6,5.599999905,5.400000095,5,4.599999905,4.300000191,4.099999905,4.599999905,5.599999905,5.699999809,5.400000095,5.099999905,4.599999905,4.5,5.400000095,8.100000381,8.600000381,8.399999619,7.900000095,7.099999905,6.099999905,5.199999809,4.800000191,,,26
United States,USA,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,7.099999905,7.900000095,7.199999809,6.199999809,5.599999905,5.400000095,4.800000191,4.400000095,4.099999905,3.900000095,4.800000191,5.900000095,6.300000191,5.599999905,5.099999905,4.599999905,4.699999809,6.099999905,10.39999962,10.5,9.300000191,8.300000191,7.699999809,6.300000191,5.400000095,5,,,26
United States,USA,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,6.800000191,7.5,6.900000095,6.099999905,5.599999905,5.400000095,4.900000095,4.5,4.199999809,4,4.699999809,5.800000191,6,5.5,5.099999905,4.599999905,4.599999905,5.800000191,9.300000191,9.600000381,8.899999619,8.100000381,7.400000095,6.199999809,5.300000191,4.900000095,,,26
United States,USA,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,25
United States,USA,"Enrolment in secondary vocational, female (number)",SE.SEC.ENRL.VO.FE,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,25
United States,USA,"Out-of-school children of primary school age, female (number)",SE.PRM.UNER.FE,,,,,,,,,,,,,,,,,553310,388666,,,139641,185061,,432279,438849,314975,362908,,,259096,268623,234904,386200,460956,581278,474297,320259,249321,239583,340525,575966,636727,706575,743524,672446,634666,,,,25
United States,USA,"Out-of-school children of primary school age, male (number)",SE.PRM.UNER.MA,,,,,,,,,,,,,,,,,810085,642688,,,273745,244093,,450413,543977,363665,455551,,,339499,311872,425420,601343,642126,785095,673289,576659,424472,360553,612968,685895,844232,735957,772830,798266,737424,,,,25
United States,USA,"Percentage of female students enrolled in primary education who are over-age, female (%)",UIS.OAEP.1.F,,,,,,,,,,,,,,,,,4.659900188,3.864300013,,,5.017990112,4.421520233,,4.956160069,4.607560158,4.843039989,5.276609898,,,7.268010139,4.00153017,4.058080196,4.377880096,4.420350075,4.865839958,4.787419796,5.092510223,4.905049801,5.654150009,5.441430092,5.451590061,5.650670052,4.860569954,5.330420017,4.835619926,4.992980003,,,,25
United States,USA,"Percentage of female students in secondary education enrolled in vocational programmes, female (%)",SE.SEC.ENRL.FE.VO.ZS,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,25
United States,USA,"Percentage of male students enrolled in primary education who are over-age, male (%)",UIS.OAEP.1.M,,,,,,,,,,,,,,,,,5.96295023,6.028969765,,,6.539599895,6.281859875,,6.661079884,6.407149792,6.283259869,6.808000088,,,4.716080189,5.451459885,5.798679829,4.733850002,5.341829777,6.55053997,7.101689816,5.979800224,6.152969837,6.287529945,6.837910175,6.492489815,6.319200039,6.158810139,6.195250034,6.058340073,5.881370068,,,,25
United States,USA,"Percentage of male students in secondary education enrolled in vocational programmes, male (%)",SE.SEC.ENRL.MA.VO.ZS,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,25
United States,USA,"Percentage of students in secondary education enrolled in vocational programmes, both sexes (%)",SE.SEC.ENRL.VO.ZS,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,25
United States,USA,"Population, age 0, female",SP.POP.AG00.FE.UN,,,,,,,,,,,,,,,,,,,,,1954412,1970189,1989502,2006899,2014619,2007886,1983132,1944206,1902661,1874483,1870536,1895954,1945698,2008020,2065832,2106905,2127088,2130483,2123089,2114386,2111194,2115142,2123627,2134253,,2147691,,,,25
United States,USA,"Population, age 0, total",SP.POP.AG00.TO.UN,,,,,,,,,,,,,,,,,,,,,4008197,4040384,4079233,4113866,4128807,4114572,4063957,3984740,3900409,3843444,3835901,3888253,3990245,4117869,4236219,4320311,4361655,4368627,4353512,4335721,4329216,4337338,4354759,4376563,,4404115,,,,25
United States,USA,"Population, age 1, female",SP.POP.AG01.FE.UN,,,,,,,,,,,,,,,,,,,,,1947239,1967313,1987065,2003288,2011587,2009341,1994546,1969614,1941716,1920740,1913570,1923091,1946670,1978890,2011612,2038878,2058979,2073618,2084306,2093745,2103841,2114853,2125754,2135694,,2148110,,,,25
United States,USA,"Population, age 1, total",SP.POP.AG01.TO.UN,,,,,,,,,,,,,,,,,,,,,3991160,4032628,4073135,4106236,4123115,4118545,4088450,4037721,3980996,3938437,3924086,3943836,3992317,4058448,4125576,4181517,4222770,4252815,4274754,4294124,4314830,4337410,4359757,4380126,,4405539,,,,25
United States,USA,"Population, age 10, female",SP.POP.AG10.FE.UN,,,,,,,,,,,,,,,,,,,,,1729852,1760054,1794384,1831159,1868229,1903830,1937369,1968549,1996308,2019551,2037543,2050077,2057413,2060003,2058591,2054027,2046058,2035374,2024916,2018481,2018701,2026797,2041849,2061637,,2102805,,,,25
United States,USA,"Population, age 10, total",SP.POP.AG10.TO.UN,,,,,,,,,,,,,,,,,,,,,3540327,3601891,3672107,3747533,3823741,3897097,3966411,4031063,4088794,4137233,4174791,4200999,4216416,4222011,4219381,4210322,4194324,4172779,4151696,4138828,4139549,4156359,4187379,4228065,,4312599,,,,25
United States,USA,"Population, age 11, female",SP.POP.AG11.FE.UN,,,,,,,,,,,,,,,,,,,,,1705686,1734042,1769338,1808907,1849100,1887118,1921742,1953072,1981218,2006778,2030060,2051607,2070804,2085551,2093069,2091817,2080436,2060736,2038226,2020444,2012721,2017151,2031972,2053886,,2099780,,,,25
United States,USA,"Population, age 11, total",SP.POP.AG11.TO.UN,,,,,,,,,,,,,,,,,,,,,3490757,3548241,3620067,3700839,3783151,3861300,3932848,3997974,4056744,4110168,4158713,4203437,4243120,4273541,4289129,4286816,4263834,4223856,4178143,4142097,4126605,4135954,4166545,4211626,,4305908,,,,25
United States,USA,"Population, age 12, female",SP.POP.AG12.FE.UN,,,,,,,,,,,,,,,,,,,,,1691155,1716249,1749898,1789071,1829540,1868092,1903204,1935135,1964570,1992931,2020989,2049664,2077802,2101759,2116653,2119479,2108281,2085438,2057611,2034068,2021428,2022113,2034071,2053948,,2097385,,,,25
United States,USA,"Population, age 12, total",SP.POP.AG12.TO.UN,,,,,,,,,,,,,,,,,,,,,3461423,3512107,3580348,3660057,3742705,3821798,3894292,3960674,4022167,4081420,4139826,4199201,4257238,4306550,4337266,4343328,4320743,4274345,4217758,4169927,4144385,4146090,4170850,4211789,,4301098,,,,25
United States,USA,"Population, age 13, female",SP.POP.AG13.FE.UN,,,,,,,,,,,,,,,,,,,,,1690437,1710409,1738599,1772627,1809173,1845658,1880789,1914555,1947169,1979346,2011322,2043729,2075474,2103115,2122118,2129643,2123990,2107196,2084770,2064438,2051822,2048793,2053898,2065335,,2095369,,,,25
United States,USA,"Population, age 13, total",SP.POP.AG13.TO.UN,,,,,,,,,,,,,,,,,,,,,3461142,3501499,3558606,3627727,3702235,3776963,3849333,3919285,3987107,4054046,4120428,4187500,4253066,4310113,4349423,4365226,4354045,4320026,4274455,4233151,4207625,4201712,4212438,4236108,,4298010,,,,25
United States,USA,"Population, age 14, female",SP.POP.AG14.FE.UN,,,,,,,,,,,,,,,,,,,,,1700151,1713755,1734027,1759856,1789723,1822302,1856854,1892862,1929449,1965712,2000761,2034547,2066403,2094178,2115203,2127804,2131070,2126120,2115898,2104573,2095341,2089000,2085218,2084683,,2095009,,,,25
United States,USA,"Population, age 14, total",SP.POP.AG14.TO.UN,,,,,,,,,,,,,,,,,,,,,3482496,3510161,3551277,3603708,3664528,3731153,3802126,3876356,3951971,4027008,4099553,4169496,4235486,4293085,4336797,4363171,4370320,4360540,4339887,4316942,4298287,4285562,4278076,4277231,,4298806,,,,25
United States,USA,"Population, age 15, female",SP.POP.AG15.FE.UN,,,,,,,,,,,,,,,,,,,,,1712860,1720044,1732423,1750062,1773113,1801423,1834752,1872141,1911803,1951467,1989288,2024632,2057180,2085828,2109438,2127267,2139085,2145205,2146241,2143157,2136973,2127491,2115405,2103710,,2095696,,,,25
United States,USA,"Population, age 15, total",SP.POP.AG15.TO.UN,,,,,,,,,,,,,,,,,,,,,3509551,3524404,3549558,3585292,3632132,3689915,3758193,3834975,3916590,3998364,4076480,4149666,4217258,4276906,4326154,4363395,4388116,4400985,4403317,4397171,4384704,4365524,4341028,4317344,,4301409,,,,25
United States,USA,"Population, age 16, female",SP.POP.AG16.FE.UN,,,,,,,,,,,,,,,,,,,,,1730186,1730846,1734766,1743367,1758750,1782130,1813835,1852408,1895064,1938037,1978427,2014978,2047769,2076860,2102808,2125908,2146680,2164569,2177648,2183373,2180390,2167397,2146205,2122387,,2094982,,,,25
United States,USA,"Population, age 16, total",SP.POP.AG16.TO.UN,,,,,,,,,,,,,,,,,,,,,3545842,3547684,3555699,3572972,3604050,3651615,3716371,3795303,3882767,3971101,4054397,4130134,4198443,4259288,4313590,4361793,4404905,4441833,4468725,4480515,4474534,4448137,4405002,4356518,,4300948,,,,25
United States,USA,"Population, age 17, female",SP.POP.AG17.FE.UN,,,,,,,,,,,,,,,,,,,,,1750936,1745116,1741892,1743330,1752390,1770906,1799507,1836588,1878995,1922371,1963403,2000529,2033983,2064399,2093158,2121021,2148883,2175647,2197857,2210873,2211888,2199007,2174612,2145421,,2107264,,,,25
United States,USA,"Population, age 17, total",SP.POP.AG17.TO.UN,,,,,,,,,,,,,,,,,,,,,3587621,3576549,3570241,3573078,3591357,3629016,3687358,3763078,3849825,3938803,4023304,4100200,4169927,4233596,4293772,4351823,4409513,4464660,4510276,4537018,4539243,4513093,4463408,4403935,,4326380,,,,25
United States,USA,"Population, age 18, female",SP.POP.AG18.FE.UN,,,,,,,,,,,,,,,,,,,,,1773817,1761812,1753921,1751652,1757029,1771262,1794812,1826498,1863818,1903323,1942331,1979505,2014813,2048419,2080995,2112767,2144345,2174695,2200560,2217656,2223340,2215973,2197593,2173776,,2138824,,,,25
United States,USA,"Population, age 18, total",SP.POP.AG18.TO.UN,,,,,,,,,,,,,,,,,,,,,3631537,3608140,3592735,3588489,3599675,3628875,3677032,3741738,3818002,3898929,3979140,4055966,4129298,4199322,4267194,4333219,4398599,4461263,4514594,4549904,4561844,4547068,4509724,4461237,,4390212,,,,25
United States,USA,"Population, age 19, female",SP.POP.AG19.FE.UN,,,,,,,,,,,,,,,,,,,,,1799878,1782076,1771090,1767177,1770383,1780565,1797753,1821530,1850655,1883483,1918582,1955172,1992716,2030285,2066940,2101782,2134739,2165205,2191210,2210334,2221093,2222638,2216094,2204471,,2181905,,,,25
United States,USA,"Population, age 19, total",SP.POP.AG19.TO.UN,,,,,,,,,,,,,,,,,,,,,3680308,3645363,3624165,3617218,3624583,3645963,3681396,3730073,3789598,3856787,3928844,4004227,4081798,4159582,4235540,4307742,4376029,4439180,4493139,4532929,4555502,4559098,4546028,4522485,,4476764,,,,25
United States,USA,"Population, age 2, female",SP.POP.AG02.FE.UN,,,,,,,,,,,,,,,,,,,,,1933625,1957413,1978300,1994722,2004723,2007243,2001425,1988568,1972424,1958138,1949491,1947656,1951820,1961301,1974660,1990663,2009390,2030805,2053324,2074921,2094063,2110095,2123093,2133200,,2146470,,,,25
United States,USA,"Population, age 2, total",SP.POP.AG02.TO.UN,,,,,,,,,,,,,,,,,,,,,3961387,4010770,4054132,4088268,4109189,4114730,4103130,4077036,4044161,4015082,3997571,3994042,4002820,4022490,4050081,4083046,4121544,4165511,4211706,4255990,4295233,4328090,4354720,4375417,,4402552,,,,25
United States,USA,"Population, age 20, female",SP.POP.AG20.FE.UN,,,,,,,,,,,,,,,,,,,,,1828723,1805605,1791607,1785859,1786630,1792576,1803343,1819224,1840154,1866160,1896983,1932341,1971256,2011890,2051940,2089552,2124071,2155238,2182128,2203845,2219838,2229935,2234455,2234085,,2222809,,,,25
